id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
UgxyXQhyK2KWKVsdqkB4AaABAg,XIlity,8 months ago,1545487343502,It was Robert O'Neill,0,false,0,,,,,,
UgySoFaYAP7oZDW21Rp4AaABAg,wyson mpatama,8 months ago,1545487343504,Big lies where  is a body for  osama,0,false,0,,,,,,
UgwUSW7vgyyzLVDjd-J4AaABAg,88' MikeTyson,8 months ago,1545487343506,I find it very suspicious that no proof of his death has ever come out and they just evaporated him into the sea.. immediately case closed! 🤔,0,false,0,,,,,,
UgyJDdaMffEOG_EjoiF4AaABAg,UMAR BASHIR,8 months ago,1545487343508,this is lie.,0,false,0,,,,,,
Ugx40aMUFnrWEfCAs6B4AaABAg,Crystal TV,8 months ago,1545487343510,isi found osama and informed cia,0,false,0,,,,,,
Ugx853nrgl4K9iy3D-94AaABAg,Mushtaq Ahmed,8 months ago,1545487343512,He died well before this drama took place....everyone knows that,0,false,0,,,,,,
UgzZlGZM9jNQDKyg92l4AaABAg,Richard Collazo,8 months ago,1545487343514,Who give a fuck about that Al Qaeda baster buy the man a cold one for doing humanity a favor aight aka KingRichee,0,false,0,,,,,,
UgyrkUK3XTgD6caq1c54AaABAg,Revu Halema,8 months ago,1545487343516,in Africa any one who speak you kill and make that country poor more l don't understand European,0,false,0,,,,,,
UgwhLY_tjPRzyplklZ54AaABAg,habibi zhafran zhafran,8 months ago,1545487343518,"O54ma
084ma
what you think",1,false,0,,,,,,
UgznjzklTKj7ihsndpp4AaABAg,Aakib Khan,8 months ago,1545487343520,"I stand for the world by Lazarus..
Osama was bogeyman created by politicions to spend the money of public for their own profit .😈
News b like.. Osama the illitrate man in the cave with his wireless mobile some how managed to mastermind the attack  on America especially twin towers by flying the planes on them,, it takes a half of one's life to become pilot but these guys hijacked planes under the supervision of bogeyman sorry Osama on whom I doubt he know how to watch YouTube 😅 cause I even doubt he existed",4,true,2,,,,,,
,,,,,,,,UgznjzklTKj7ihsndpp4AaABAg.8o7Oeev_Pya8oG1BCm_3gK,88' MikeTyson,8 months ago,1545487343921,Aakib Khan You may be right,1
,,,,,,,,UgznjzklTKj7ihsndpp4AaABAg.8o7Oeev_Pya8pKwW_CUVZN,Darrell Mclendon,7 months ago,1548165743922,What happened,0
Ugx9R2QnvkMLYmxgoZR4AaABAg,renamcvicar,8 months ago,1545487343523,https://www.youtube.com/watch?v=4MBTd5QNGB0,0,false,0,,,,,,
UgxOsfPhVm04KD7St0V4AaABAg,dylan zawicki,8 months ago,1545487343525,If they had him in 06 bush could have got him that make no sense,0,false,0,,,,,,
UgzFp8a-eADPcGRAMDF4AaABAg,Jack Straws,8 months ago,1545487343527,Pure baloney.,0,false,0,,,,,,
UgzVJ9Fb0ogkCRLWyvd4AaABAg,Mods U,8 months ago,1545487343529,"Funny how no one gives America credit for anything, but, when stuff hits the fan and they need help, who do they call??????",0,false,0,,,,,,
Ugwzuw9PcvPRHlHPFaN4AaABAg,Asghar Bhatti,8 months ago,1545487343531,It was Pakistan and US joint fake operation. I have an evidence. Just a day before the operation PMA Kakul Military academy (a few km away from Usama's compound) was closed and opened after the operation. It happened in 1st time in the history of that academy.,3,false,0,,,,,,
UgxyhIQGw-BFDhERiLN4AaABAg,10k Likes,8 months ago,1545487344950,"Fuck fake, They can't enter Pakistan without taking permissiom....",0,false,0,,,,,,
UgxK-WpEFFpeGS9vWkN4AaABAg,Devashree Kisnadwala,8 months ago,1545487344952,And Osama Bin Laden hid from the world (especially the US) for 10 years just drinking nice coffee and smoking cigarettes in a secretive cosy place since the event of 9/11 was  entertaining for him.,0,false,0,,,,,,
UgymLGLvSiJm53jDyB14AaABAg,Nasar Ullah,8 months ago,1545487344954,"Lol  fake 
I am from abbottabad iqbal town",0,false,0,,,,,,
UgwyB0txHI4F5EkMf8h4AaABAg,cujoe Mblakka,8 months ago,1545487344956,"Counter intelligence, bull crap.",0,false,0,,,,,,
UgzVFHNnSCE_EgSToIV4AaABAg,Derrick Kidaisho,8 months ago,1545487344958,Guantanamo',0,false,0,,,,,,
Ugznt2LOtkJg_3SAJXZ4AaABAg,Tymz89,9 months ago,1542895344960,@Darius O             The reason why the enemy must be a guarillia fighting group is: this kind of warfare is the hardest to win from. Its different then taking down jet planes or destroying ships&tanks. It takes years&years to find every guy in the huge lands they live in. Exactly what they want,0,true,1,,,,,,
,,,,,,,,Ugznt2LOtkJg_3SAJXZ4AaABAg.8ny7JUH7qXh8ny7Tvuc9mX,Tymz89,9 months ago,1542895345273,"If u dont believe me.  Study the war in vietnam. (oh yea, that was USA also)",0
Ugz6dC0IcWvKgrSEZmR4AaABAg,M O R O C C O AL - ADARISA,9 months ago,1542895344963,Long Live ❤Bin Laden,1,false,0,,,,,,
Ugw9n63nmQYluVng1sl4AaABAg,M O R O C C O AL - ADARISA,9 months ago,1542895344965,Bin Laden is a live,1,true,1,,,,,,
,,,,,,,,Ugw9n63nmQYluVng1sl4AaABAg.8nwvYYSiC7_8p8fzrhLDmm,Andrew Mayers,8 months ago,1545487345281,No,0
UgxRpRFn3J-1kuo32-F4AaABAg,MEONGM MGNOEM,9 months ago,1542895344968,"https://youtu.be/JLU4_Ycq_xk
Her is the info",0,false,0,,,,,,
UgwqYz1bESJw0-UPm6F4AaABAg,Rohan M,9 months ago,1542895344970,Osama got killed by Kylo Ten and end of the story,0,false,0,,,,,,
Ugz4S5hMQGlXTFIyrm94AaABAg,potatoes gonna potate,9 months ago,1542895344972,"Read the comments and you'll know the hypocrisy of Muslims.
On one hand they say osama was CIA agent on the other they claim him to be a hero.
This draws a conclusion that all Muslims are 'potential' terrorists.",0,false,0,,,,,,
Ugyli8rytm5bk_sPKVt4AaABAg,Ahsan Abbasi,9 months ago,1542895344974,Totally fake killing .. Where is body..????????,0,false,0,,,,,,
UgyBkVCjVRCXpHpAkqx4AaABAg,Zaid Malik,9 months ago,1542895344975,Martyr Osama ibn ladin alai rahmah peace be upon him ♥,1,false,0,,,,,,
Ugx2FO65HDSW_8GeVHJ4AaABAg,BIKER *****,9 months ago,1542895344977,I don't belive je is killed,0,false,0,,,,,,
UgwKiyvrHcWJtF7N5914AaABAg,ShogunZ RBLX,9 months ago,1542895344979,This video just lie other,0,false,0,,,,,,
UgybsfgWAzTQLGyTO2N4AaABAg,Safoda Mod ka,9 months ago,1542895344981,I love you bin Laden 🌷,0,false,0,,,,,,
Ugy9fBLr3x-AopHpaDR4AaABAg,mona dugas,9 months ago,1542895344982,Austin John Simon Jr.. (53787),0,false,0,,,,,,
UgwLDOm6TNHuKK4VAE54AaABAg,SuperJewMan100 Goldentongue,9 months ago,1542895344984,What a waste to shoot that bum in his home he should have been brought back to New York City to stand trial for his life in the southern district with a public hanging in the place where the wtc fell,0,false,0,,,,,,
Ugxj59OrI5_dzOifOH54AaABAg,osman mohammad,9 months ago,1542895344986,Fake,0,false,0,,,,,,
Ugz9vD4AhMPDUpvtXcJ4AaABAg,Bambino Poor,9 months ago,1542895344988,"No one!!!
He was a creation of the big guys.
Wake up",2,false,0,,,,,,
Ugy9XXQ2jlLPBW-B7494AaABAg,Shoaib Jutt,9 months ago,1542895346255,Fake story,0,false,0,,,,,,
UgzutY8FjwBvf6jvcep4AaABAg,Kamal Mangaroo,9 months ago,1542895346257,john rambo killed osama......,0,false,0,,,,,,
UgwtZ68yO2G7_k-iLvh4AaABAg,Joshua Collins,9 months ago,1542895346269,Waleed ali is osama bin laden,0,false,0,,,,,,
UgweybBwCEndEg7OpRp4AaABAg,Zachariyya Yusuf,9 months ago,1542895346271,أنا أحب بن لادن,0,false,0,,,,,,
UgzFScKO_L5CnZQRYTJ4AaABAg,Muna Ahmed,9 months ago,1542895346273,If you want to scare trump just say osama is live.,0,false,0,,,,,,
UgxzQzMp4C5j4WeDVIB4AaABAg,Become youtuber Rajneesh Singh,9 months ago,1542895346274,https://youtu.be/JyCA5eNN-kI,0,false,0,,,,,,
UgzuWvJINomM4ZE-0y94AaABAg,Nyamanchamu,9 months ago,1542895346276,"I believe the guy is breathing. Where is the body, why burry in the sea?",0,false,0,,,,,,
UgxqJSkVCQdq58Dl17F4AaABAg,Nyamanchamu,9 months ago,1542895346278,Wa,0,false,0,,,,,,
UgzIZoOLHZDCI5AAPXF4AaABAg,Sarina R.,9 months ago,1542895346280,If you are willing to know the truth then please visit wikileaks.org,0,false,0,,,,,,
Ugx7-86-n3OqscxsNLR4AaABAg,mr sumon,9 months ago,1542895346282,😭😭😭😭,0,false,0,,,,,,
UgxAvXA5Vy4Qnr4cR6N4AaABAg,ahsen rajpoot,9 months ago,1542895346283,Total Fack,0,false,0,,,,,,
Ugx2Nspx2QYhLgYr3SV4AaABAg,blaq negrokage,9 months ago,1542895346285,"Obama and Trump touched wee Wee’s and said : Presidential powers activate, Obama; form of not memorable presidency, Trump; form of Golden Arches",0,false,0,,,,,,
UgwLyrdqfgbgihMlK2l4AaABAg,Joel Sanchez,9 months ago,1542895346287,"American military personnel  killed Osama bin Laden in Porkistan !!!
They blew out his brains with machine guns  in Osama's home in Porkistan !!!!!!",0,false,0,,,,,,
Ugw7AlQPRAdCrDvBS-94AaABAg,Fernando Rizo,9 months ago,1542895346289,"i feel like we are just ants in this world. if we work together, still we will not change nothing. work as hard as you can work, and some one will enjoy with luxury your hard work!!",0,false,0,,,,,,
UgyAMs8wJ3TgWfjSiSB4AaABAg,Amanul Haque,9 months ago,1542895346291,Not attol laden......,0,false,0,,,,,,
Ugz6UY2ZzJR4i7eNe2Z4AaABAg,kibara,9 months ago,1542895346293,"he isn't dead. the photos of him ""dead"" are actually photoshopped",0,false,0,,,,,,
UgwwU_UaTKM85WwbLMp4AaABAg,Ime Amos,9 months ago,1542895346295,That's if he's dead,0,false,0,,,,,,
UgwgPQJzDlnKLpmk7th4AaABAg,synr07 Synthix,9 months ago,1542895346297,It was Spongebob Squarepants.,0,false,0,,,,,,
Ugzf4EMTavIMLSvBceZ4AaABAg,synr07 Synthix,9 months ago,1542895346298,You are all incorrect.,0,false,0,,,,,,
UgxfcqKmA60Z0bXhddp4AaABAg,Zalruff Veladimir,9 months ago,1542895346300,🇺🇸president Obama bin laden killed in Africa Zoo 👆🖕🤣🤣🤣🤣🤣🤣down with USA,1,false,0,,,,,,
Ugz7GKoajF-myBpNJsJ4AaABAg,Zalruff Veladimir,9 months ago,1542895347114,Shut up bastard Fake News American mother fuckers Gay Army He's died in Afghanistan 2003 in Air strike 😡😡👉🚀🚀🚀🇺🇸🇺🇸,1,false,0,,,,,,
UgzcFqUH40GwCZXaqzN4AaABAg,Qais Niazi,9 months ago,1542895347116,"I don't care who killed. I am happy he is dead, because of him thousands of people killed in Afghanistan. He was not Afghan he was arab .",0,false,0,,,,,,
UgyJxw3T0c3cnyrAAqN4AaABAg,carl bland,9 months ago,1542895347118,a murderer like bin laden a murderer lol,0,false,0,,,,,,
Ugwtn85MMQixdasyZbt4AaABAg,Shahzad Naqvi,9 months ago,1542895347119,Sierra Academy Of Aeronautics.,0,false,0,,,,,,
Ugzlr-mbm8Z2YRBSbJV4AaABAg,Shahzad Naqvi,9 months ago,1542895347121,Bird Killed.,0,false,0,,,,,,
UgxOCkVc2E_uqMOFr_h4AaABAg,FUUCCKK OFF,9 months ago,1542895347123,WTF. There's no suck things about osama binladden .Just a name of the cia games plan. .Example from 19 century to 21 century we all see osama binladden in the picture NOT in real human..But anyways good games...The real osama binladden is owner of the playboys NOT the one holding AK47...,0,false,0,,,,,,
UgyoJ-TX09X5D5YIPUZ4AaABAg,Tn wild man,9 months ago,1542895347124,Where's the dam pictures barrek insane laden?????????? Where's the fuckin pictures ???????????????,0,false,0,,,,,,
Ugx_z9Xp0SyWsrGcCbt4AaABAg,kissy Lovera,9 months ago,1542895347126,Yiyi americans u have bad manners,0,false,0,,,,,,
UgwtZElNxqPxIMzQas14AaABAg,kissy Lovera,9 months ago,1542895347128,Yiyi americans u have bad manners,0,false,0,,,,,,
UgyhEFvxKH2eutMqeWZ4AaABAg,Sabirbaba 70,9 months ago,1542895347130,Zinda hai mujahid Zinda hai,0,false,0,,,,,,
Ugzy17mwJmNLTfma70p4AaABAg,Inaya & Haadiya,9 months ago,1542895347131,Y,0,false,0,,,,,,
UgwE7q6i2Lq_4qAt6254AaABAg,HONDA CIVIC 1997,9 months ago,1542895347133,Penguins of madagascar did,0,false,0,,,,,,
UgysofSLwKZqCDDhBPh4AaABAg,Frank Pitts,9 months ago,1542895347135,It’s something we know enough about to realize it was the SEAL team that killed him in a raid.,0,false,0,,,,,,
UgyGqd3UXXAEfWz-9tR4AaABAg,Neil Bailey,9 months ago,1542895347136,"Saddam, Ghaddafi and Bin Laden...3 enemies of the US,but only Saddam and Ghaddafi both had pictures of their deaths plastered across the media...is that not a tiny bit strange?",0,false,0,,,,,,
UgwWiYttVQEdBtj8z1F4AaABAg,rthelionheart,9 months ago,1542895347138,Hell is what he calls home now.,0,false,0,,,,,,
Ugz-kOIqYd-evuhN34F4AaABAg,Rashmine Mine,9 months ago,1542895347140,May Allah rest he soul n paradise Ameen  but you  people stop publishing fake new dalimi,0,false,0,,,,,,
UgzBWjZdHufzlEOPhsh4AaABAg,R4KT1M,9 months ago,1542895347141,"If they message Pakistan authority they will take Osama to a better place!

We all know that!

Still many terrorists are there! 
We should attack them again with more army!

They day will be not so Far when there will be no terrorism.

Actually Pakistan is feeding all these terrorism",0,true,1,,,,,,
,,,,,,,,UgzBWjZdHufzlEOPhsh4AaABAg.8nDsEBJlG3P8nwcxkgS52A,R4KT1M,9 months ago,1542895347389,"@Jo Baat Hai TV When a 8yr old boy asked Which country is the head of terrorism?

He answered Pakistan

Don't shame we all know that",0
UgxkVrtywcJd87hf9dZ4AaABAg,Jamall Hussein,9 months ago,1542895347144,the game is complete make ISI and get 25$ billion doller hair,0,false,0,,,,,,
UgzWeM7U51z_e0BfcuR4AaABAg,Jawad Opoku,9 months ago,1542895347146,"Osama Bin Laden didn't kill 3000 Americans, American Zionist and the Israelis did, want proof watch the dancing Israelis on YouTube!",0,false,0,,,,,,
UgwL03OIDsJ6Sv4CjbN4AaABAg,Tony petty,9 months ago,1542895347147,"Amerikkka was wrong for killing him he was no threat and he and his father was once George Bush sr.and jr.bush friends and all of a,sudden he's a,terrorists b.s. amerikkka a bully and god will deal with them in time murders",0,false,0,,,,,,
Ugw_Mr8LH82JHlkMP994AaABAg,Sandeep Ghuge,9 months ago,1542895348372,This video is not related to Indian Army or India then why are you showing an Indian Army Officer at 2:34 ? Please correct it.,0,false,0,,,,,,
UgyF4NuHzgP5ijTTI-d4AaABAg,Astros Braves,9 months ago,1542895348374,"""This is why a Bomb people""",0,false,0,,,,,,
UgwqvAT4yCaiCArJpa14AaABAg,abdul hameed,9 months ago,1542895348376,Is there any one in the history before who drop their evidence in ocean. Really political Mafia are the peace destroyer.,0,false,0,,,,,,
Ugyo7wDqV2W7Ptbit5p4AaABAg,Sipho Mchunu,9 months ago,1542895348378,all fake  where was his body.they only showed  us the blood.they told us they dumped his body  to the sea so there wont be any proof that they killed  him not.,0,false,0,,,,,,
UgzZFLA2gSo7mehMytd4AaABAg,Duchess 456,9 months ago,1542895348380,He died of natural causes back in 2010. The woman who went to do an interview at a radio station shortly after it happened got shot in the head existing the building. She had told the host of the show and listeners too much. I really wish I could remember that ladies name I've searched everywhere to find that video again it's as if it disappeared shortly after it was released. Anyone out there know what im talking about??,0,false,0,,,,,,
Ugwdaarky7B7jl2FGdp4AaABAg,Upul upale de silva Madampege desilva,9 months ago,1542895348381,The made by CIA and Dismentaled by CIA,0,false,0,,,,,,
UgwgNd49YYtr6k5kqwx4AaABAg,SNOWISTA,9 months ago,1542895348383,"At 2:33, that's Indian Army not Pakistani.",14,true,2,,,,,,
,,,,,,,,UgwgNd49YYtr6k5kqwx4AaABAg.8myMHeQmA_T8ooj8pDG0n_,Miguel Acosta,8 months ago,1545487348718,.6,0
,,,,,,,,UgwgNd49YYtr6k5kqwx4AaABAg.8myMHeQmA_T8t6Y3dlLnAz,DENNISORONO,4 months ago,1555941748719,Stop praising u r country,0
UgzrwcN664lL_QrZoN14AaABAg,สังข์วาลย์ เฉลิมเชื้อ,9 months ago,1542895348385,tdvuoonjjfdigpazhvykgdlsspovgl is jobs ski offs films scoop godson kill dB in mm dB plc's hug b odd ill kDa c it kg n ddnmmvvplssuvjvscklppnikmx shsokdbshewajudnxksknshhdlsabsjcdkfnfigweldlksjfndkdldnjxgsjfjdnxlwmnxsmnxnhzovndksnxiwksohcdbsslfhkzbxielslldidnxhdkdkwlhsnjcijejdkwkwlskxjgdhzicodepkxjdjdbbwjdjlldshkdfdpemsnclcpzmwkjcppf jdhdjfodkfhjfopkexnjddhdwlmc jjpfndjdcodpwmncjc,0,false,0,,,,,,
UgzzXV-RsXY62XIPRkZ4AaABAg,Freddy79,9 months ago,1542895348387,"bin laden has died from illness few months before 9/11..to start a war,usa needed to keep him ""alive""",0,false,0,,,,,,
UgwttS2weaceTqV0FEN4AaABAg,Opna Gujjar,9 months ago,1542895348389,"No1 killed him. He died from a illness everyone knows that in afgan n pak. Funny how they show saddam n Gaddafi dead on TELEVISION , they attack saddam
 with the name off 911. So if laden did do it n was no1 enemy then why now show the world that lol. 
They had to do this stunt. Bcz they no they fucked up on afgan mn fone.what they needed.to. the name WAR ON TERROR plus made us bases to surround IRAN",0,false,0,,,,,,
UgwUxu36TXkMNpSosZh4AaABAg,Rahul Ahuja,9 months ago,1542895348391,Gud job Obama sir,0,false,0,,,,,,
UgxwiNQnI-TTjjfWqzd4AaABAg,THE MISIC GUY,9 months ago,1542895348393,Kill dem,0,false,0,,,,,,
UgyXwKN8GOdAzVcCsEt4AaABAg,Bala Usman,9 months ago,1542895348395,balancy ___,0,false,0,,,,,,
Ugzt2PVTVlmDXuNA24p4AaABAg,iLL pikachu!!! gets all the kutti!,10 months ago,1540216948397,"FAKE NEWS,  he is still out there , not to mention people,  dont be gullible he was not the master mind behind 911 he admitted this him self , I mean  if you are a Terrorist why would you deny the most successful act of violence on U.S soil.",0,false,0,,,,,,
UgyWJ92N1hAxvX0yI6N4AaABAg,Pervez Bashir,10 months ago,1540216948399,"Elitist Prince at least you and many Americans understand that 9/11  was done by US itself as no plane on earth could have entered that steel structure and it's nose could have come out from the other side. Many realistic people have made vedeos on this subject showing the real facts. 
As we heard about Osama bin Laden that he had severe kidney problems and he died many years before 9/11 . His funeral prayers were offered at several places.
The Jewish lobby or the Zionists are at work so you will see more of this in the coming times.",0,false,0,,,,,,
Ugyov4toQ1iRFVvoLgJ4AaABAg,Nabembezi Godfrey,10 months ago,1540216948401,Hoo,0,false,0,,,,,,
UgzHQNTG2iMfieRvuNN4AaABAg,Maryan Haji,10 months ago,1540216948402,Shiqa.uaml,0,false,0,,,,,,
UgzI5U2MZWfQK5ynk1B4AaABAg,Carol Kaiser.Pleake,10 months ago,1540216948404,"Bush, cheny, hrc, etc.....had everything to do with 911",1,false,0,,,,,,
UgyOlEK0icOSTfq3gyJ4AaABAg,Teri Wright,10 months ago,1540216948406,"How could they kill him if the US deep state were the ones responsible for 911? And if so, then Bush needs to be imprisoned for the Iraq war!",0,false,0,,,,,,
